motor_torque,motor_temperature,motor_speed_set_point,tubing_pressure,gas_flow_rate
909.9419605,57.96555958,2000,27035.76956,1
998.4486252,57.96555958,2000,20043.2393,0.5812511174
874.2409241,51.5722928,2000,24979.09049,0.4833391751
539.0951337,50.33592175,2000,29251.44284,0.9462684734
860.7127144,53.66766134,2000,22687.70016,0.1315926993
484.726128,51.3074176,2000,20000,0.1181790104
100,59.89723023,2000,20136.74066,0.3134365643
867.7073968,53.15895442,2000,21933.13038,0.7831125911
685.6596762,55.23659652,2000,22286.13182,0.9167979497
730.49148,55.23659652,2000,21417.593,0.8361109305
184.324669,60.55264201,2000,27932.93395,0.9060359187
590.5539054,84.01975139,2000,29276.50531,0.6814199483
590.5539054,84.01975139,2000,29276.50531,0.6814199483
220.1889126,83.84117213,2000,26809.42763,1
549.6779818,69.12840382,2000,28869.77464,0.850974608
751.8274543,84.70530664,2000,30000,0.40171609
943.6829071,55.89317068,2000,26525.34334,0.7417039649
845.9717381,63.06124698,2000,26986.05159,0.6558200611
155.1677197,83.96000431,2000,26608.07667,0.7637830808
452.2454599,52.84026014,2000,28320.93663,0.8092010237
320.3204484,67.45211848,2000,30000,0.8694828056
100,67.45211848,2000,26203.56207,0.732173084
426.0110724,76.04663965,2000,20772.55023,0.6453045136
564.3372696,55.82278676,2000,20844.91688,0.4873552124
317.3138592,52.64881829,2000,25744.46548,0.9676415418
968.2639041,50,2000,21414.55799,0.9869887705
317.6605074,55.26714005,2000,20812.9666,0.6551649879
492.6730111,55.26714005,2000,23395.85027,0.7102443899
653.7623104,63.71364209,2000,25515.34482,0.7036895086
150.6179082,63.71364209,2000,30000,0.7382398406
239.4702529,50.40098939,2000,30000,0.9457855525
531.7355669,87.76925002,2000,29363.65294,0.7415155064
620.2127346,83.6236028,2000,24508.17023,0.5965064534
885.8730304,98.505417,2000,29842.96754,0.6803344817
729.2260554,89.106873,2000,29033.45102,0.1866922689
991.0739863,90.2816781,2000,27472.67009,0.3336830891
657.9543656,85.78158288,2000,29891.89618,0.61828759
351.373415,100,2000,27893.71528,0.5729628887
169.2603603,93.32030718,2000,24115.60375,0.5901877779
345.3312601,82.44988389,2000,21737.15085,0.6702015289
593.5483147,82.44988389,2000,20994.47667,0.47376784
794.5299059,99.90511174,2000,20004.75296,0.334185665
794.5299059,91.82565934,2000,20004.75296,0.334185665
765.6125549,78.79781984,2000,27070.92753,0.553621874
541.1724288,100,2000,20141.94056,0.1137473894
690.8602528,67.12280786,2000,20509.25763,0.2027741593
440.434161,56.07685767,2000,21439.34491,0.538924262
176.7138659,98.86256221,2000,20668.78422,0.8597990207
100,81.00927778,2000,24758.85909,0.8984827289
665.9596931,77.75069753,2000,23708.1897,0.9377886375
683.6099433,64.00040135,2000,22222.93505,0.7827413802
470.2045817,69.16071549,2000,25795.38747,0.9729962451
169.9934495,55.72940673,2000,27370.18843,0.5843896226
529.303123,50,2000,20520.39803,0.4350267806
333.734607,50,2000,20000,0.5956984876
700.919283,50.47733834,2000,20864.54238,0.3110378787
700.919283,71.97363491,2000,20864.54238,0.3110378787
838.4238299,85.30610952,2000,27578.15367,0.3228690438
893.8929453,78.71503408,2000,26329.98429,0.3210851363
785.7880547,50.23818176,2000,25876.64519,0.4559685151
108.1902544,67.53212145,2000,20873.31895,0.9163846591
452.6345762,51.09952763,2000,21279.02834,0.3116424192
720.5413782,51.40574476,2000,25746.18776,0.1
720.5413782,78.48913173,2000,25746.18776,0.1
808.4555929,71.5888673,2000,24240.50139,0.1
732.8096568,71.5888673,2000,27787.14589,0.1334749801
598.9335296,50,2000,27741.23245,0.2481546967
597.1006014,68.65279013,2000,21430.80522,0.4242676501
682.752664,68.65279013,2000,21091.9273,0.2259938958
860.3667144,80.02543327,2000,26443.3908,0.1698626784
935.4396481,80.02543327,2000,26180.77461,0.8821431761
100,91.88402851,2000,29066.81478,0.2721097675
596.2814703,92.38436505,2000,29924.5011,0.1
1000,92.38436505,2000,28501.3002,0.1909023481
455.2971079,96.3705093,2000,27037.89447,0.3281138316
766.7679838,96.3705093,2000,24264.85623,0.627498339
730.7001523,100,2000,23023.62191,0.9181866813
600.1493072,87.0068841,2000,25943.8597,0.5614382562
385.6194142,90.96242926,2000,23392.08196,0.3877647699
496.857047,96.56295917,2000,23325.09133,0.6879888743
607.9388127,96.56295917,2000,25598.3572,0.3829866416
810.1846033,86.13595394,2000,21547.45242,0.5392005911
789.7203686,100,2000,23428.51026,0.4398141199
569.6259473,100,2000,29619.89676,0.8671861589
416.5789012,93.09321823,2000,27439.67603,0.8258959835
256.949437,94.7057608,2000,26912.16486,0.6944683465
256.949437,72.8585852,2000,26912.16486,0.6944683465
231.3352861,72.8585852,2000,24493.48037,0.6897538159
739.5517503,91.97792105,2000,26628.73378,0.2482917548
349.8181517,91.97792105,2000,28263.27823,0.4461653832
524.7087101,70.80767773,2000,25708.4231,0.5170976539
693.8469172,59.73483483,2000,24075.68687,0.8805206084
499.4452336,58.4576584,2000,30000,0.2445048621
184.4863224,59.48331101,2000,28483.66856,0.1
770.5374328,88.86930522,2000,24757.48004,0.431676239
806.1027283,78.21081484,2000,26486.75469,0.4937350961
1000,97.70313624,2000,21910.36356,0.5650276959
601.3633542,96.48020908,2000,26612.10543,0.8995553658
264.8414645,96.53655726,2000,25071.59987,0.8527299915
870.3420779,94.83201446,2000,25335.74625,0.8615618829
808.0611716,85.89764035,2000,29314.47286,0.702466798
1000,50.33498714,2000,30000,0.9129547421
610.9824537,56.74234644,2000,22641.79197,0.3988345477
150.4412282,56.74234644,2000,22916.04653,0.784062839
616.8937048,74.73382481,2000,26679.11303,0.9393179288
722.0269362,92.9745438,2000,22207.66038,0.6424888004
323.4489198,85.50655131,2000,20910.71775,0.9536752045
105.3570538,90.56245259,2000,22006.87135,0.4494714793
424.3734242,84.55522327,2000,21704.22512,0.140802338
573.7698559,84.55522327,2000,21376.25404,0.7570963982
959.3516291,77.19206519,2000,21217.86014,0.7648568179
490.4748801,95.28885917,2000,23503.67905,0.3989350538
355.1705171,82.09308543,2000,21111.14094,0.1993793686
340.3179255,100,2000,20892.53219,0.3067155711
681.4843619,88.66572451,2000,20000,0.6564169453
543.3951522,88.66572451,2000,22571.05672,0.7513924652
648.6300318,96.82268805,2000,20776.0269,0.7911483915
503.7353851,86.91282112,2000,28900.71531,0.6030575911
559.2979288,77.98170636,2000,23959.70994,0.7973698855
1000,97.6541938,2000,20574.78064,0.3964018378
721.5018581,87.96895559,2000,23742.8311,0.556207556
871.5797724,67.16314443,2000,20804.39218,0.8963447573
935.1450325,90.36000018,2000,20000,0.5015323528
490.0970513,67.38702166,2000,22757.76197,0.2264888869
945.0466863,51.14905065,2000,21413.54259,0.9954180619
848.115423,57.01544832,2000,27138.30852,0.7863621706
777.6653427,57.01544832,2000,29031.68474,0.8632668413
666.9361953,60.14225494,2000,22628.66101,0.7726063473
893.0342354,60.14225494,2000,24055.0661,0.7037059511
904.402396,82.14284078,2000,22898.36403,0.3444044674
1000,67.94238764,2000,21253.58383,1
695.6567275,55.80174218,2000,20561.0742,0.9978269947
580.218878,75.7463521,2000,21146.72839,0.7743856235
502.7469177,73.98885689,2000,22004.84641,0.9076970447
856.0934792,60.58809086,2000,20907.25525,0.2502723681
689.3276587,86.19804354,2000,21962.36286,0.2834146039
494.5284166,88.0473265,2000,23521.32366,0.331875471
100,87.99955705,2000,24921.39864,0.4110956709
550.7188165,87.99955705,2000,21291.13487,0.437500887
366.5567042,81.40563435,2000,20183.30633,0.3739441166
349.0597593,94.73773736,2000,25429.67713,0.569118332
150.7740256,87.33206389,2000,22025.84196,0.3700034911
100,93.21005103,2000,23804.49169,0.9609223747
218.8438674,93.21005103,2000,25014.94711,0.5707978076
255.6456373,78.96608709,2000,25915.56014,1
289.8437504,59.64515534,2000,24528.39171,0.9836752531
626.9608512,54.71979564,2000,21274.41285,0.5916924176
574.3006053,54.71979564,2000,20962.14451,0.2910275426
793.4850799,67.35625956,2000,20000,0.4886963974
1000,67.35625956,2000,21194.64484,0.5215424673
874.3136431,94.87063163,2000,21722.58241,0.5396593549
527.7523218,89.09727515,2000,25794.63245,0.1
598.7698504,99.09171197,2000,28758.44843,0.4046215514
502.221446,94.45772535,2000,25224.25192,0.1
400.5578006,100,2000,27720.69565,0.213688986
706.5549775,64.22677475,2000,26130.93384,0.5624968702
651.63239,55.6100295,2000,20000,0.1119690806
630.7435996,58.13509103,2000,21790.46263,0.1
545.6050414,58.13509103,2000,20366.50426,0.1619843589
517.9451243,73.22840069,2000,23529.02535,0.4323432702
631.2326002,56.40901868,2000,21931.50185,0.2836276958
778.317099,55.61515936,2000,20355.37521,0.7090491136
966.9177283,82.30103097,2000,25450.09785,0.284755886
818.5330215,82.30103097,2000,27558.04084,0.6608126752
813.5545774,75.03985092,2000,25643.61768,0.5814846947
722.4642462,93.52911655,2000,26205.28976,0.4452162265
874.2257812,87.02212325,2000,27078.87257,0.1836205324
509.6279664,94.60387358,2000,29315.37128,0.1
598.1312742,53.81611781,2000,25674.32982,0.7663417005
512.680309,55.67285016,2000,21243.13463,0.9968400684
774.1526215,55.67285016,2000,21854.35308,0.8331470794
720.5761688,51.39298455,2000,23775.35063,0.1528511173
1000,52.05683157,2000,23132.64706,0.2461155823
829.4652856,64.06505807,2000,24725.7751,0.5389965543
525.7972653,54.04407749,2000,23106.40081,0.1
456.2683787,65.49149338,2000,23686.12409,0.3098956779
436.8796472,67.39896219,2000,22921.84582,0.1416209997
125.8429435,67.39896219,2000,23492.38781,0.3212149354
380.8905242,58.00685885,2000,26222.35196,0.6887688332
209.3808948,58.74420891,2000,24883.4048,0.9486388538
339.6553594,55.98353628,2000,25797.6601,0.6987188787
709.9362019,97.59865389,2000,30000,0.9977254091
695.6255127,97.59865389,2000,26195.81555,0.8966250523
927.1287041,92.62357643,2000,27141.77717,0.7837077902
795.2690896,74.25247839,2000,27582.62053,0.8686707004
921.0414137,50,2000,29929.09443,0.4108785514
123.7164579,67.16090757,2000,26594.44798,0.9213481144
599.713707,53.59667755,2000,27010.23042,0.7163627845
532.341882,68.64466206,2000,25856.21958,0.6583104081
808.2427211,68.64466206,2000,27936.00902,0.7501708515
778.1812767,65.69729129,2000,29497.69419,0.8995858088
910.5731352,65.69729129,2000,29558.75328,0.2717481185
619.0539623,77.60634214,2000,30000,0.2880069487
416.2704312,55.96872387,2000,29827.03416,0.7307822648
166.2889222,50,2000,28832.8248,0.936651181
556.7560817,71.57728323,2000,28710.86807,0.9865585266
786.9502452,91.20113243,2000,29423.80627,0.8380647817
929.2488401,95.77393057,2000,29154.58239,0.7293212205
570.258356,81.79803695,2000,30000,0.3403181001
735.8981802,76.91460576,2000,30000,0.3587756248
337.3480355,54.27412032,2000,22818.50462,0.7375815472
481.5308737,54.27412032,2000,23988.18076,0.9814628211
481.5308737,55.37020982,2000,23988.18076,0.9814628211
605.4911114,71.4927539,2000,20672.02147,0.7327191393
835.1419417,92.96857704,2000,23025.51269,0.5276189476
844.7389476,96.10083941,2000,20430.10604,0.3401396455
426.9415276,96.10083941,2000,24547.63795,0.777808005
780.118816,82.67320694,2000,24999.25884,0.9203691881
1000,97.11141972,2000,30000,0.7809339953
398.1573551,53.81884175,2000,24964.58028,0.9276981173
455.2329763,50,2000,23325.57152,1
928.9050327,65.78176941,2000,27027.51794,0.7624989943
890.8777211,65.78176941,2000,25540.21955,0.9421950544
268.1980972,98.97023917,2000,22115.42427,0.1110080404
100,86.99115719,2000,21236.40863,0.4180255172
807.3058465,71.53512061,2000,21939.15029,0.1380995995
610.6973041,60.19153178,2000,20147.62457,0.3749042642
821.9711916,71.00610354,2000,20563.40316,0.6872225308
816.0507275,55.45983586,2000,25330.10532,0.580846602
585.4474819,55.45983586,2000,27615.814,0.1883293552
130.8367002,74.36750106,2000,24986.46547,0.5477081106
676.6332463,63.42346108,2000,27405.77834,0.9156308465
676.6332463,71.83406954,2000,27405.77834,0.9156308465
867.3648519,87.73009566,2000,25264.41002,0.9136062319
790.2777683,92.12960033,2000,21554.34387,0.6859059878
953.0919212,80.64198674,2000,20479.51374,0.7187861257
767.3353567,93.39803581,2000,20000,0.9238459277
936.0494945,88.17230648,2000,30000,0.2075932511
484.1627865,88.17230648,2000,29856.08859,0.3030404247
706.9409116,83.10352761,2000,26013.2374,0.2564546299
879.5060537,80.16955139,2000,22123.87538,0.7621102135
860.2151972,80.16955139,2000,21042.96024,0.3417406802
710.596213,51.79829126,2000,22542.78698,0.6320008296
743.5689454,64.22097007,2000,28878.06305,0.9401758367
845.8612807,63.75172756,2000,25173.90873,0.8064556726
537.1577342,54.22500268,2000,27688.48443,0.8813955158
456.2058268,50,2000,22420.04598,0.6069098781
706.7905438,54.62967554,2000,23328.99712,0.4269498642
585.6814257,60.89794165,2000,22801.88276,0.8127270451
433.5366958,60.89794165,2000,25184.79633,0.7940616153
744.2114572,52.18749287,2000,23256.03286,0.8552407335
513.8132973,52.18749287,2000,22744.34478,0.4479520249
279.4859511,63.46159637,2000,22656.18347,0.5753343366
644.3753169,66.16722914,2000,20154.08766,0.5743141176
324.9338432,70.87662866,2000,24959.98741,1
655.2240607,70.87662866,2000,29937.98841,0.6699323915
655.2240607,55.19693631,2000,29937.98841,0.6699323915
670.8875401,55.19693631,2000,27262.19018,1
572.2561312,50,2000,26362.31117,0.8384273302
653.7535138,81.79737646,2000,29660.96151,0.7759317947
296.0150227,70.43755518,2000,23772.95026,0.8891530786
170.2618477,70.17429876,2000,21861.37356,0.9406370048
723.0162316,70.17429876,2000,22916.31467,0.6510993054
860.6640562,83.50562335,2000,20722.70866,0.2931742808
1000,95.17998641,2000,24157.59899,0.5030628517
1000,97.66561766,2000,21267.75083,0.4087514441
741.0527585,97.74814699,2000,24754.54188,0.5604764259
633.1059321,97.74814699,2000,26032.52346,0.5456182507
405.8415031,100,2000,30000,0.8669526654
379.0774022,82.2905635,2000,24644.08819,0.3712835573
688.7138116,100,2000,27410.94473,0.9421914376
668.2611843,82.53042851,2000,22861.64095,0.638503218
824.1971446,99.21999896,2000,23436.71713,0.7185535867
431.9126554,89.49429436,2000,20764.20331,0.2135672312
753.1153432,80.25722063,2000,21283.94896,0.7689844737
386.7360703,88.34322466,2000,20000,0.8056928739
759.6627574,69.37565073,2000,24429.3737,0.9808203605
826.3629088,52.31052324,2000,26289.50819,0.5082437944
701.2240785,52.31052324,2000,25464.17481,0.4624087577
825.3909113,52.91813781,2000,29348.05798,0.1
958.1218684,52.91813781,2000,24441.72875,0.3160933534
403.9526309,59.94244609,2000,24398.76456,0.7155625124
832.5354635,59.94244609,2000,28799.76374,0.8241976516
287.346949,51.31080363,2000,28312.69512,0.7231136355
858.1692769,58.12728124,2000,27042.71392,0.5116554413
896.7803317,58.12728124,2000,28269.65392,0.1469117103
471.0382412,58.78376062,2000,29227.80334,0.3031359299
350.7190078,91.97417164,2000,22745.2091,0.3338023895
252.2391896,50,2000,21980.87851,0.1469809176
307.3191674,50,2000,25466.84345,0.2468333338
120.7712607,58.92575093,2000,21717.63696,0.1
123.5647352,58.92575093,2000,24548.84777,0.192948027
271.3324947,50,2000,29859.43156,0.1
101.4046846,74.09841509,2000,28272.24687,0.6332631077
335.167763,69.21725557,2000,22618.94508,0.3700905434
335.167763,86.56536393,2000,22618.94508,0.3700905434
532.628953,71.40933039,2000,22537.73061,0.7833055484
173.2810235,50,2000,20223.65726,0.9209661589
100,87.35532048,2000,20000,0.6518690908
288.25336,100,2000,22021.49286,1
961.4967704,100,2000,21865.92134,0.680933649
870.0355154,84.82263012,2000,24622.47147,0.816685897
868.5156127,55.88463485,2000,28686.04931,0.280447921
142.0168316,55.88463485,2000,29610.25978,0.1529759375
142.0168316,73.06164203,2000,29610.25978,0.1529759375
196.2978386,100,2000,26777.66703,0.3724134902
405.9829523,86.4620909,2000,28413.78872,0.2919201079
712.9932531,73.01145527,2000,21960.66647,0.2294422694
837.6983605,51.34532057,2000,25386.78555,0.6374673345
576.0556203,61.0210625,2000,25825.51443,0.3676965677
240.9643737,61.0210625,2000,26864.47942,0.3091193078
237.8479754,50.52588503,2000,29117.2364,0.2346056712
507.8521336,50,2000,26896.90047,0.5251422123
849.5630135,50,2000,27533.03723,0.1414594473
728.5280045,99.86786724,2000,23902.66289,0.1
935.3732774,91.72859207,2000,21773.47029,0.1920949781
369.8751976,91.72859207,2000,20995.859,0.1
417.6623531,96.49840801,2000,22849.89946,0.1923056386
412.6951776,88.83380077,2000,21727.52479,0.1569699859
446.7162907,88.83380077,2000,27128.38706,0.9101950498
540.0013984,84.07744,2000,20299.20459,0.7188103892
246.4234964,84.07744,2000,23745.17202,0.6881722022
180.9633321,94.01847305,2000,25380.44429,0.6188745619
101.6552121,84.08959759,2000,20000,0.1
245.2307798,53.04276652,2000,23793.95845,0.554970185
260.4199965,52.01196709,2000,26608.75841,0.6907851995
819.3001982,78.16866282,2000,25874.68154,0.1840914209
857.6961689,77.54255619,2000,28452.18998,0.6128312829
457.1474841,77.54255619,2000,27530.19156,0.8959182704
311.0159585,83.52044962,2000,27780.2066,0.7867452049
880.4485312,83.52044962,2000,28002.69757,0.7253828762
137.9418708,83.04783372,2000,28677.86295,0.33138156
1000,90.98098296,2000,26850.75381,0.1112502762
971.9666405,89.71060751,2000,28862.419,0.3051032459
883.4625065,97.45393365,2000,27772.27538,0.4368004064
131.9541492,95.16613187,2000,21511.57825,0.8749939776
100,73.80835192,2000,24148.02327,0.5274552738
102.3796522,96.18371107,2000,26571.57625,0.1826727783
346.0448518,96.18371107,2000,26417.44562,0.2327506697
344.9059253,95.62544107,2000,27591.40577,0.2048382018
367.316992,82.10225525,2000,28318.05949,0.4538832924
100,79.76461152,2000,27465.81374,0.3736785121
851.7054294,89.54192836,2000,27072.57651,0.863243595
466.2745071,85.4808879,2000,26647.59873,0.7363997589
438.5996052,85.4808879,2000,26250.06373,0.260175524
261.0239843,66.18234095,2000,27907.06001,0.6666701715
184.9017992,73.44513341,2000,30000,0.2041086426
544.4606044,73.51951164,2000,27593.50665,0.6012171036
449.2819854,83.49389349,2000,27418.49402,0.7750747605
201.1756848,83.49389349,2000,20451.2178,0.2772500753
211.9979471,62.07094801,2000,22446.58269,0.4795532083
211.9979471,62.07094801,2000,22446.58269,0.4795532083
596.4360314,68.24065582,2000,24792.36764,0.6639284426
841.998506,95.2237359,2000,26224.00419,0.5920619824
841.998506,63.97831063,2000,26224.00419,0.5920619824
1000,60.48540053,2000,29553.88083,0.207220479
950.2186327,82.4009584,2000,25963.11116,0.6970908136
847.3193932,81.01121247,2000,29991.57637,0.3919064069
865.7729789,81.01121247,2000,21470.80444,0.1435009096
1000,89.4949253,2000,20278.03444,0.2944100192
599.8554657,89.4949253,2000,20000,0.175827721
838.4275972,81.30048507,2000,22764.00173,0.1204748901
408.9272609,81.30048507,2000,22809.13652,0.5089196517
351.0704937,81.40323278,2000,21923.95752,0.7562413236
579.2202224,85.57712923,2000,21519.17794,0.1967819772
436.398398,90.59443248,2000,27403.84243,0.5337859071
621.7127166,81.34372674,2000,22963.79443,0.9566342596
978.6608811,81.34372674,2000,29205.96098,0.7502915454
884.7090566,86.74641597,2000,25712.20738,0.8482572177
623.192968,82.22761723,2000,29228.51248,0.8901067569
423.7062133,70.44580213,2000,28230.32262,0.9519250849
860.2191286,76.5747303,2000,22133.04713,0.9669092249
1000,76.5747303,2000,23369.99115,1
272.3555444,83.85711544,2000,28599.01948,0.6850524491
160.4384788,83.85711544,2000,26901.62897,0.9913021203
365.3335391,68.07082453,2000,29938.7929,0.5556599657
537.965084,68.07082453,2000,30000,0.1
203.1021709,60.97723624,2000,28494.40426,0.8629520707
267.1169412,55.33272416,2000,30000,0.2316913086
277.0962243,55.33272416,2000,25022.94718,0.3889091112
771.2005482,73.98732289,2000,20000,0.6400203464
518.7653625,64.06555131,2000,26140.64331,0.7416523141
395.2766431,64.64167778,2000,22944,0.9174287496
916.1165875,86.46684644,2000,20379.04826,1
903.2953815,65.09708066,2000,27331.63551,0.9242980508
500.3973326,50,2000,28541.92441,0.8701913845
964.783166,79.34180333,2000,22864.8409,0.6928579071
871.0033906,79.34180333,2000,20000,0.5284277465
574.1962868,57.59713987,2000,20728.09954,0.6379746457
188.2693154,57.59713987,2000,26848.08678,0.1
470.2247588,71.93775074,2000,30000,0.1228769432
336.1723284,51.83359923,2000,29461.66662,0.3383874947
625.6262958,71.27398132,2000,27629.82367,0.3400312353
852.0105542,63.64357862,2000,28076.53229,0.2155279236
932.8425455,63.64357862,2000,28375.76482,0.3218213505
932.8425455,52.27746796,2000,28375.76482,0.3218213505
821.193678,63.569273,2000,23569.12627,0.3293729764
905.0607155,68.10478792,2000,20000,0.4507822834
650.7862707,77.97225587,2000,21406.88641,0.1679750219
941.6737545,96.91804346,2000,20209.33721,0.1852876237
865.1689328,80.67367897,2000,20000,0.5009109152
737.296077,80.67367897,2000,25373.01917,0.5338784579
895.343404,79.97388567,2000,26368.52668,0.9889985068
867.0944556,90.21000488,2000,24477.3931,0.8487013636
561.3278903,62.50077701,2000,24229.06909,0.964164224
609.0204562,65.68480453,2000,26149.20205,0.9531178254
618.7822571,66.90195428,2000,29768.97096,0.9973585927
227.3857574,66.90195428,2000,25034.89145,0.7267286171
486.3643827,79.55644989,2000,26431.92542,0.6988668005
932.3822249,74.50662172,2000,24380.64526,0.2845250072
1000,60.88145708,2000,28328.96489,0.3156609254
515.8856083,64.06793296,2000,20000,0.4172422439
108.8083866,91.43712803,2000,24291.45346,0.257874236
612.1616415,98.10061777,2000,22610.14884,0.2077400199
181.2155574,96.21479671,2000,25052.30923,0.2036580315
313.3889961,65.56394042,2000,20000,0.1796798911
838.5143856,73.2161217,2000,20332.69543,0.234424925
783.8490051,54.22006714,2000,21511.14518,0.2366623868
834.5444808,65.20293095,2000,20428.94696,0.4507188489
889.3631193,69.4704022,2000,20925.73812,0.4118581675
644.2971826,93.78209704,2000,23052.47862,0.9800500915
751.2090885,100,2000,25963.21025,0.9894391884
936.8008535,88.99730176,2000,25146.99082,0.631906664
926.7898217,88.99730176,2000,27368.71078,0.7708904578
451.1202471,93.21556999,2000,27592.83045,0.9195114994
441.3242537,69.65178063,2000,25486.58056,0.6282716674
900.2324048,69.65178063,2000,25134.87438,0.9729499334
887.8774617,59.72942891,2000,27069.60482,0.5182384608
1000,57.43744104,2000,21386.95635,0.152530881
444.9059385,92.58637106,2000,20000,0.5949148836
700.7434714,95.47559152,2000,23680.76991,0.6340648634
982.9906114,95.47559152,2000,24390.55627,0.9127694949
674.2848374,97.94012027,2000,24447.47416,0.8762952224
931.2335998,100,2000,23213.60131,0.4885209595
1000,86.23114639,2000,20000,0.5437335068
1000,84.054007,2000,20122.71587,0.1531736988
801.39054,77.90382562,2000,25519.93914,0.4390622618
149.8253783,74.8629181,2000,26371.50228,0.7080723092
236.9237757,77.77091434,2000,25599.34451,0.3645172313
317.2355464,61.91300733,2000,29737.32837,0.4142423565
472.0261938,62.77430944,2000,29901.23972,0.2212022152
171.3760281,62.77430944,2000,29382.03931,0.136381256
447.688995,75.93447936,2000,27858.79564,0.1211242277
455.2630684,75.93447936,2000,26808.33681,0.1834391362
542.1293547,98.88891859,2000,20239.5143,0.5553726971
100,97.35569114,2000,24860.96256,0.7220056775
520.4614079,91.97584534,2000,20681.41813,0.6761365041
990.3632506,88.56461565,2000,20213.92274,0.6106051791
708.4745119,100,2000,20274.86938,0.484703809
218.2005221,94.81443863,2000,23436.75228,0.2709057559
377.1364202,98.23486852,2000,25160.87512,0.5347300085
549.5678862,79.08603273,2000,26154.50645,0.4081296303
319.8823616,60.63031982,2000,27115.8869,0.3513210025
993.4221775,87.49383224,2000,25485.70799,0.1843831156
569.5384781,51.40393834,2000,25467.98278,0.3200821149
415.8661235,78.66622044,2000,23568.52627,0.7481085779
214.7916704,78.66622044,2000,21355.17445,0.4944007685
338.2310611,57.99767389,2000,22570.46047,0.1636398014
517.0516209,83.30940621,2000,29351.41919,0.2204758214
191.1436181,73.06160853,2000,27855.21661,0.1419654248
899.4072868,60.22917663,2000,30000,0.1292542227
222.9260375,83.42190063,2000,29754.11357,0.4443603281
197.4664706,64.14928887,2000,27829.64765,0.5869688608
892.4726265,86.77976159,2000,26921.32323,0.2981434943
793.8278235,84.42877783,2000,20886.9102,0.4938566784
793.8278235,95.32021213,2000,20886.9102,0.4938566784
928.2961168,93.31457166,2000,28146.2787,0.5470067223
884.9967378,63.98473363,2000,23553.57045,0.9589702854
327.1341482,50,2000,23255.10506,0.7919910902
859.1478857,50,2000,20412.56319,0.9267082256
444.9348752,60.24145184,2000,21912.50712,1
492.8727218,60.24145184,2000,23765.12908,0.9332757935
728.6132534,92.77798308,2000,28761.60607,1
886.4423866,70.93056279,2000,28259.88705,0.3785593755
713.8958081,54.58853608,2000,23532.81763,0.4356016995
724.8812148,86.14168183,2000,23093.78722,0.1909351678
781.1285511,86.14168183,2000,28730.74268,0.1
1000,97.783433,2000,28901.6276,0.6030265034
321.9097889,91.18958342,2000,28622.49168,0.4828420682
723.9857615,91.18958342,2000,28059.36057,0.1827225064
934.9544255,83.05946807,2000,28035.43517,0.2331265507
884.4484459,96.59573276,2000,23182.368,0.2479876486
462.7420305,96.59573276,2000,20056.68632,0.6908667837
100,86.7885019,2000,23977.33665,0.1211193702
237.9741136,99.53095443,2000,28727.51128,0.2195742765
367.7137261,99.53095443,2000,29262.5328,0.4461403004
367.7137261,77.37119221,2000,29262.5328,0.4461403004
535.4440755,91.11500851,2000,28397.83548,0.194991508
100,91.11500851,2000,28452.54893,0.1543919815
117.0745502,84.57951099,2000,20896.32731,0.2724719706
235.2704017,80.92195587,2000,23846.35611,0.5097620053
184.50238,62.39832016,2000,22913.3543,0.9167448417
651.3743857,72.29785587,2000,25616.4331,0.9827597094
684.1315213,72.29785587,2000,28108.66386,0.318138093
849.4881388,98.47971941,2000,24483.67457,0.8825982576
804.1477482,72.68858424,2000,23352.58397,0.5105181971
763.1574006,73.00901902,2000,24127.56116,0.5061970418
585.621206,71.82941867,2000,22865.52654,0.8813088918
844.6146597,71.82941867,2000,20830.73086,0.8705401149
730.4710796,74.6445147,2000,21479.06562,0.5928027406
730.4710796,52.82330062,2000,21479.06562,0.5928027406
279.0020774,61.1831864,2000,21807.27422,0.7803872338
266.2244224,70.15616119,2000,26607.06638,0.5386095132
100,70.15616119,2000,27200.32179,1
266.088642,89.86818437,2000,28121.48286,0.9235708778
140.0606536,89.86818437,2000,27731.17517,0.2285395272
406.6223831,99.09973687,2000,27447.08342,0.4218845035
126.4505378,100,2000,26609.9988,0.6668135429
326.5665954,100,2000,28890.2608,0.8447713324
326.5665954,87.39284085,2000,28890.2608,0.8447713324
102.4613411,87.55894706,2000,29477.38588,0.8795210294
102.4613411,91.38972819,2000,29477.38588,0.8795210294
427.2832612,51.12428282,2000,28411.0119,0.4745914803
408.2293508,51.12428282,2000,29086.5962,0.7320348482
100,81.51941866,2000,29322.25484,0.3340693421
632.2405967,85.1408834,2000,24296.01287,0.54147087
249.5828511,95.26063031,2000,23069.29563,0.9799231902
849.178188,61.57165862,2000,24765.22216,0.6540512481
735.8647573,69.60104742,2000,29796.48051,0.9181255415
400.9061063,57.69435657,2000,27769.99173,0.7826837582
1000,68.97555216,2000,27607.71871,0.5810613555
724.8015034,68.97555216,2000,20234.32849,0.33594516
805.9941406,100,2000,24563.31481,0.512762861
999.9034556,70.03113575,2000,24355.59459,0.1093722071
672.4966095,84.75405809,2000,29062.64695,0.9428659746
552.8496084,98.72541795,2000,24513.12917,0.8909020469
834.696592,81.12129963,2000,23017.89637,0.7950456848
672.7804693,90.34637977,2000,27032.28192,0.4526689843
460.6263298,87.93928733,2000,27547.43258,0.2593717189
227.9549425,95.0468377,2000,23766.58711,0.5509012601
